24	398	185	83	
0	327	146	32	
247	135	188	152	
203	319	190	221	
108	456	126	84	
24	398	185	83	
0	328	146	31	
247	135	186	146	
203	319	196	221	
108	456	126	84	
24	398	185	83	
0	328	146	31	
247	135	186	138	
203	319	196	221	
108	456	125	84	
25	398	184	81	
0	328	129	31	
337	231	91	40	
248	133	181	105	
203	303	194	237	
108	456	126	84	
25	398	184	81	
0	328	129	31	
248	133	180	134	
203	340	194	200	
108	482	126	58	
25	398	184	79	
0	328	129	31	
248	133	178	130	
108	482	104	58	
203	340	195	199	
67	398	142	77	
0	329	128	30	
248	133	173	126	
108	486	98	54	
203	314	196	225	
67	398	142	77	
0	329	128	30	
261	139	159	116	
108	486	95	54	
203	314	227	225	
104	398	105	65	
0	331	96	28	
260	139	157	113	
203	313	227	227	
108	486	61	44	
104	398	105	65	
0	332	97	27	
265	139	147	107	
108	486	61	44	
214	440	35	89	
203	309	215	196	
104	398	105	65	
0	332	97	27	
260	137	149	107	
203	309	214	199	
104	398	105	65	
260	137	146	104	
203	309	214	194	
114	398	95	65	
272	136	129	97	
203	309	214	192	
114	398	95	65	
267	136	132	97	
203	308	214	193	
128	398	81	50	
295	136	100	93	
203	277	222	222	
127	398	82	50	
288	133	103	93	
203	277	213	220	
127	398	82	50	
279	133	109	90	
208	258	264	236	
143	394	65	58	
279	131	105	91	
209	256	249	233	
145	393	63	59	
274	132	105	88	
209	256	251	233	
161	400	46	57	
274	132	105	85	
209	256	251	225	
250	126	123	86	
207	256	253	226	
250	127	121	83	
207	256	253	222	
248	127	119	79	
207	251	253	227	
248	123	109	82	
207	251	253	209	
248	124	108	81	
207	252	253	208	
240	123	107	77	
217	251	243	193	
240	119	108	81	
217	324	122	120	
300	251	145	133	
236	119	106	79	
218	324	121	120	
328	251	117	133	
232	119	105	77	
218	324	116	116	
327	251	100	133	
226	118	109	74	
218	329	116	111	
327	251	104	133	
219	116	111	73	
218	341	113	99	
334	251	97	126	
216	115	109	72	
219	341	111	92	
335	251	95	80	
211	113	109	73	
219	363	100	68	
329	251	98	79	
204	112	111	72	
237	364	82	66	
368	251	59	78	
189	110	121	72	
237	367	81	60	
368	251	59	77	
189	108	112	71	
240	378	73	43	
368	251	59	77	
337	254	46	59	
187	108	114	71	
368	260	52	70	
187	107	109	70	
177	110	111	64	
178	106	107	68	
168	105	113	68	
161	104	114	68	
157	104	113	66	
152	102	113	67	
152	102	107	66	
141	98	114	68	
141	100	109	65	
128	99	117	65	
125	99	113	63	
125	97	109	65	
113	96	115	64	
113	96	110	64	
103	97	114	62	
97	97	108	60	
97	97	108	60	
98	96	102	57	
82	98	113	55	
97	97	90	57	
98	95	77	58	
98	95	76	58	
98	95	70	58	
97	94	66	58	
40	105	56	47	
33	96	123	56	
26	95	123	57	
24	94	119	58	
11	95	125	56	
4	96	126	55	
0	94	121	55	
0	94	114	54	
0	94	96	55	
0	94	96	55	
0	94	92	55	
0	96	85	53	
0	96	79	53	
0	97	71	52	
0	97	63	52	
0	98	56	51	
